300.17498779	99.95500183
300.35000610	99.91000366
300.52499390	99.86499786
300.70001221	99.81999969
300.87500000	99.77500153
301.04998779	99.73000336
301.22500610	99.68499756
301.39999390	99.63999939
301.57501221	99.59500122
301.75000000	99.55000305
301.92498779	99.50499725
302.10000610	99.45999908
302.27499390	99.41500092
302.45001221	99.37000275
302.62500000	99.32499695
302.79998779	99.27999878
302.97500610	99.23500061
303.14999390	99.19000244
303.32501221	99.14499664
303.50000000	99.09999847
303.67498779	99.05500031
303.85000610	99.01000214
304.02499390	98.96499634
304.20001221	98.91999817
304.37500000	98.87500000
304.54998779	98.83000183
304.72500610	98.78500366
304.89999390	98.73999786
305.07501221	98.69499969
305.25000000	98.65000153
305.42498779	98.60500336
305.60000610	98.55999756
305.77499390	98.51499939
305.95001221	98.47000122
306.12500000	98.42500305
306.29998779	98.37999725
306.47500610	98.33499908
306.64999390	98.29000092
306.82501221	98.24500275
307.00000000	98.19999695
307.17498779	98.15499878
307.35000610	98.11000061
307.52499390	98.06500244
307.70001221	98.01999664
307.87500000	97.97499847
308.04998779	97.93000031
308.22500610	97.88500214
308.39999390	97.83999634
308.57501221	97.79499817
308.75000000	97.75000000
308.92498779	97.70500183
309.10000610	97.66000366
309.27499390	97.61499786
309.45001221	97.56999969
309.62500000	97.52500153
309.79998779	97.48000336
309.97500610	97.43499756
310.14999390	97.38999939
310.32501221	97.34500122
310.50000000	97.30000305
310.67498779	97.25499725
310.85000610	97.20999908
311.02499390	97.16500092
311.20001221	97.12000275
311.37500000	97.07499695
311.54998779	97.02999878
311.72500610	96.98500061
311.89999390	96.94000244
312.07501221	96.89499664
312.25000000	96.84999847
312.42498779	96.80500031
312.60000610	96.76000214
312.77499390	96.71499634
312.95001221	96.66999817
313.12500000	96.62500000
313.29998779	96.58000183
313.47500610	96.53500366
313.64999390	96.48999786
313.82501221	96.44499969
314.00000000	96.40000153
314.17498779	96.35500336
314.35000610	96.30999756
314.52499390	96.26499939
314.70001221	96.22000122
314.87500000	96.17500305
315.04998779	96.12999725
315.22500610	96.08499908
315.39999390	96.04000092
315.57501221	95.99500275
315.75000000	95.94999695
315.92498779	95.90499878
316.10000610	95.86000061
316.27499390	95.81500244
316.45001221	95.76999664
316.62500000	95.72499847
316.79998779	95.68000031
316.97500610	95.63500214
317.14999390	95.58999634
317.32501221	95.54499817
317.50000000	95.50000000
317.67498779	95.45500183
317.85000610	95.41000366
318.02499390	95.36499786
318.20001221	95.31999969
318.37500000	95.27500153
318.54998779	95.23000336
318.72500610	95.18499756
318.89999390	95.13999939
319.07501221	95.09500122
319.25000000	95.05000305
319.42498779	95.00499725
319.60000610	94.95999908
319.77499390	94.91500092
319.95001221	94.87000275
320.12500000	94.82499695
320.29998779	94.77999878
320.47500610	94.73500061
320.64999390	94.69000244
320.82501221	94.64499664
321.00000000	94.59999847
321.17498779	94.55500031
321.35000610	94.51000214
321.52499390	94.46499634
321.70001221	94.41999817
321.87500000	94.37500000
322.04998779	94.33000183
322.22500610	94.28500366
322.39999390	94.23999786
322.57501221	94.19499969
322.75000000	94.15000153
322.92498779	94.10500336
323.10000610	94.05999756
323.27499390	94.01499939
323.45001221	93.97000122
323.62500000	93.92500305
323.79998779	93.87999725
323.97500610	93.83499908
324.14999390	93.79000092
324.32501221	93.74500275
324.50000000	93.69999695
324.67498779	93.65499878
324.85000610	93.61000061
325.02499390	93.56500244
325.20001221	93.51999664
325.37500000	93.47499847
325.54998779	93.43000031
325.72500610	93.38500214
325.89999390	93.33999634
326.07501221	93.29499817
326.25000000	93.25000000
326.42498779	93.20500183
326.60000610	93.16000366
326.77499390	93.11499786
326.95001221	93.06999969
327.12500000	93.02500153
327.29998779	92.98000336
327.47500610	92.93499756
327.64999390	92.88999939
327.82501221	92.84500122
328.00000000	92.80000305
328.17498779	92.75499725
328.35000610	92.70999908
328.52499390	92.66500092
328.70001221	92.62000275
328.87500000	92.57499695
329.04998779	92.52999878
329.22500610	92.48500061
329.39999390	92.44000244
329.57501221	92.39499664
329.75000000	92.34999847
329.92498779	92.30500031
330.10000610	92.26000214
330.27499390	92.21499634
330.45001221	92.16999817
330.62500000	92.12500000
330.79998779	92.08000183
330.97500610	92.03500366
331.14999390	91.98999786
331.32501221	91.94499969
331.50000000	91.90000153
331.67498779	91.85500336
331.85000610	91.80999756
332.02499390	91.76499939
332.20001221	91.72000122
332.37500000	91.67500305
332.54998779	91.62999725
332.72500610	91.58499908
332.89999390	91.54000092
333.07501221	91.49500275
333.25000000	91.44999695
333.42498779	91.40499878
333.60000610	91.36000061
333.77499390	91.31500244
333.95001221	91.26999664
334.12500000	91.22499847
334.29998779	91.18000031
334.47500610	91.13500214
334.64999390	91.08999634
334.82501221	91.04499817
335.00000000	91.00000000
335.17498779	90.95500183
335.35000610	90.91000366
335.52499390	90.86499786
335.70001221	90.81999969
335.87500000	90.77500153
336.04998779	90.73000336
336.22500610	90.68499756
336.39999390	90.63999939
336.57501221	90.59500122
336.75000000	90.55000305
336.92498779	90.50499725
337.10000610	90.45999908
337.27499390	90.41500092
337.45001221	90.37000275
337.62500000	90.32499695
337.79998779	90.27999878
337.97500610	90.23500061
338.14999390	90.19000244
338.32501221	90.14499664
338.50000000	90.09999847
338.67498779	90.05500031
338.85000610	90.01000214
339.02499390	89.96499634
339.20001221	89.91999817
339.37500000	89.87500000
339.54998779	89.83000183
339.72500610	89.78500366
339.89999390	89.73999786
340.07501221	89.69499969
340.25000000	89.65000153
340.42498779	89.60500336
340.60000610	89.55999756
340.77499390	89.51499939
340.95001221	89.47000122
341.12500000	89.42500305
341.29998779	89.37999725
341.47500610	89.33499908
341.64999390	89.29000092
341.82501221	89.24500275
342.00000000	89.19999695
342.17498779	89.15499878
342.35000610	89.11000061
342.52499390	89.06500244
342.70001221	89.01999664
342.87500000	88.97499847
343.04998779	88.93000031
343.22500610	88.88500214
343.39999390	88.83999634
343.57501221	88.79499817
343.75000000	88.75000000
343.92498779	88.70500183
344.10000610	88.66000366
344.27499390	88.61499786
344.45001221	88.56999969
344.62500000	88.52500153
344.79998779	88.48000336
344.97500610	88.43499756
345.14999390	88.38999939
345.32501221	88.34500122
345.50000000	88.30000305
345.67498779	88.25499725
345.85000610	88.20999908
346.02499390	88.16500092
346.20001221	88.12000275
346.37500000	88.07499695
346.54998779	88.02999878
346.72500610	87.98500061
346.89999390	87.94000244
347.07501221	87.89499664
347.25000000	87.84999847
347.42498779	87.80500031
347.60000610	87.76000214
347.77499390	87.71499634
347.95001221	87.66999817
348.12500000	87.62500000
348.29998779	87.58000183
348.47500610	87.53500366
348.64999390	87.48999786
348.82501221	87.44499969
349.00000000	87.40000153
349.17498779	87.35500336
349.35000610	87.30999756
349.52499390	87.26499939
349.70001221	87.22000122
349.87500000	87.17500305
350.04998779	87.12999725
350.22500610	87.08499908
350.39999390	87.04000092
350.57501221	86.99500275
350.75000000	86.94999695
350.92498779	86.90499878
351.10000610	86.86000061
351.27499390	86.81500244
351.45001221	86.76999664
351.62500000	86.72499847
351.79998779	86.68000031
351.97500610	86.63500214
352.14999390	86.58999634
352.32501221	86.54499817
352.50000000	86.50000000
352.67498779	86.45500183
352.85000610	86.41000366
353.02499390	86.36499786
353.20001221	86.31999969
353.37500000	86.27500153
353.54998779	86.23000336
353.72500610	86.18499756
353.89999390	86.13999939
354.07501221	86.09500122
354.25000000	86.05000305
354.42498779	86.00499725
354.60000610	85.95999908
354.77499390	85.91500092
354.95001221	85.87000275
355.12500000	85.82499695
355.29998779	85.77999878
355.47500610	85.73500061
355.64999390	85.69000244
355.82501221	85.64499664
356.00000000	85.59999847
356.17498779	85.55500031
356.35000610	85.51000214
356.52499390	85.46499634
356.70001221	85.41999817
356.87500000	85.37500000
357.04998779	85.33000183
357.22500610	85.28500366
357.39999390	85.23999786
357.57501221	85.19499969
357.75000000	85.15000153
357.92498779	85.10500336
358.10000610	85.05999756
358.27499390	85.01499939
358.45001221	84.97000122
358.62500000	84.92500305
358.79998779	84.87999725
358.97500610	84.83499908
359.14999390	84.79000092
359.32501221	84.74500275
359.50000000	84.69999695
359.67498779	84.65499878
359.85000610	84.61000061
360.02499390	84.56500244
360.20001221	84.51999664
360.37500000	84.47499847
360.54998779	84.43000031
360.72500610	84.38500214
360.89999390	84.33999634
361.07501221	84.29499817
361.25000000	84.25000000
361.42498779	84.20500183
361.60000610	84.16000366
361.77499390	84.11499786
361.95001221	84.06999969
362.12500000	84.02500153
362.29998779	83.98000336
362.47500610	83.93499756
362.64999390	83.88999939
362.82501221	83.84500122
363.00000000	83.80000305
363.17498779	83.75499725
363.35000610	83.70999908
363.52499390	83.66500092
363.70001221	83.62000275
363.87500000	83.57499695
364.04998779	83.52999878
364.22500610	83.48500061
364.39999390	83.44000244
364.57501221	83.39499664
364.75000000	83.34999847
364.92498779	83.30500031
365.10000610	83.26000214
365.27499390	83.21499634
365.45001221	83.16999817
365.62500000	83.12500000
365.79998779	83.08000183
365.97500610	83.03500366
366.14999390	82.98999786
366.32501221	82.94499969
366.50000000	82.90000153
366.67498779	82.85500336
366.85000610	82.80999756
367.02499390	82.76499939
367.20001221	82.72000122
367.37500000	82.67500305
367.54998779	82.62999725
367.72500610	82.58499908
367.89999390	82.54000092
368.07501221	82.49500275
368.25000000	82.44999695
368.42498779	82.40499878
368.60000610	82.36000061
368.77499390	82.31500244
368.95001221	82.26999664
369.12500000	82.22499847
