499.95498657	100.08999634
499.91000366	100.18000031
499.86499023	100.26999664
499.82000732	100.36000061
499.77499390	100.44999695
499.73001099	100.54000092
499.68499756	100.62999725
499.64001465	100.72000122
499.59500122	100.80999756
499.54998779	100.90000153
499.50500488	100.98999786
499.45999146	101.08000183
499.41500854	101.16999817
499.36999512	101.26000214
499.32501221	101.34999847
499.27999878	101.44000244
499.23498535	101.52999878
499.19000244	101.62000275
499.14498901	101.70999908
499.10000610	101.80000305
499.05499268	101.88999939
499.01000977	101.98000336
498.96499634	102.06999969
498.92001343	102.16000366
498.87500000	102.25000000
498.82998657	102.33999634
498.78500366	102.43000031
498.73999023	102.51999664
498.69500732	102.61000061
498.64999390	102.69999695
498.60501099	102.79000092
498.55999756	102.87999725
498.51501465	102.97000122
498.47000122	103.05999756
498.42498779	103.15000153
498.38000488	103.23999786
498.33499146	103.33000183
498.29000854	103.41999817
498.24499512	103.51000214
498.20001221	103.59999847
498.15499878	103.69000244
498.10998535	103.77999878
498.06500244	103.87000275
498.01998901	103.95999908
497.97500610	104.05000305
497.92999268	104.13999939
497.88500977	104.23000336
497.83999634	104.31999969
497.79501343	104.41000366
497.75000000	104.50000000
497.70498657	104.58999634
497.66000366	104.68000031
497.61499023	104.76999664
497.57000732	104.86000061
497.52499390	104.94999695
497.48001099	105.04000092
497.43499756	105.12999725
497.39001465	105.22000122
497.34500122	105.30999756
497.29998779	105.40000153
497.25500488	105.48999786
497.20999146	105.58000183
497.16500854	105.66999817
497.11999512	105.76000214
497.07501221	105.84999847
497.02999878	105.94000244
496.98498535	106.02999878
496.94000244	106.12000275
496.89498901	106.20999908
496.85000610	106.30000305
496.80499268	106.38999939
496.76000977	106.48000336
496.71499634	106.56999969
496.67001343	106.66000366
496.62500000	106.75000000
496.57998657	106.83999634
496.53500366	106.93000031
496.48999023	107.01999664
496.44500732	107.11000061
496.39999390	107.19999695
496.35501099	107.29000092
496.30999756	107.37999725
496.26501465	107.47000122
496.22000122	107.55999756
496.17498779	107.65000153
496.13000488	107.73999786
496.08499146	107.83000183
496.04000854	107.91999817
495.99499512	108.01000214
495.95001221	108.09999847
495.90499878	108.19000244
495.85998535	108.27999878
495.81500244	108.37000275
495.76998901	108.45999908
495.72500610	108.55000305
495.67999268	108.63999939
495.63500977	108.73000336
495.58999634	108.81999969
495.54501343	108.91000366
495.50000000	109.00000000
495.45498657	109.08999634
495.41000366	109.18000031
495.36499023	109.26999664
495.32000732	109.36000061
495.27499390	109.44999695
495.23001099	109.54000092
495.18499756	109.62999725
495.14001465	109.72000122
495.09500122	109.80999756
495.04998779	109.90000153
495.00500488	109.98999786
494.95999146	110.08000183
494.91500854	110.16999817
494.86999512	110.26000214
494.82501221	110.34999847
494.77999878	110.44000244
494.73498535	110.52999878
494.69000244	110.62000275
494.64498901	110.70999908
494.60000610	110.80000305
494.55499268	110.88999939
494.51000977	110.98000336
494.46499634	111.06999969
494.42001343	111.16000366
494.37500000	111.25000000
494.32998657	111.33999634
494.28500366	111.43000031
494.23999023	111.51999664
494.19500732	111.61000061
494.14999390	111.69999695
494.10501099	111.79000092
494.05999756	111.87999725
494.01501465	111.97000122
493.97000122	112.05999756
493.92498779	112.15000153
493.88000488	112.23999786
493.83499146	112.33000183
493.79000854	112.41999817
493.74499512	112.51000214
493.70001221	112.59999847
493.65499878	112.69000244
493.60998535	112.77999878
493.56500244	112.87000275
493.51998901	112.95999908
493.47500610	113.05000305
493.42999268	113.13999939
493.38500977	113.23000336
493.33999634	113.31999969
493.29501343	113.41000366
493.25000000	113.50000000
493.20498657	113.58999634
493.16000366	113.68000031
493.11499023	113.76999664
493.07000732	113.86000061
493.02499390	113.94999695
492.98001099	114.04000092
492.93499756	114.12999725
492.89001465	114.22000122
492.84500122	114.30999756
492.79998779	114.40000153
492.75500488	114.48999786
492.70999146	114.58000183
492.66500854	114.66999817
492.61999512	114.76000214
492.57501221	114.84999847
492.52999878	114.94000244
492.48498535	115.02999878
492.44000244	115.12000275
492.39498901	115.20999908
492.35000610	115.30000305
492.30499268	115.38999939
492.26000977	115.48000336
492.21499634	115.56999969
492.17001343	115.66000366
492.12500000	115.75000000
492.07998657	115.83999634
492.03500366	115.93000031
491.98999023	116.01999664
491.94500732	116.11000061
491.89999390	116.19999695
491.85501099	116.29000092
491.80999756	116.37999725
491.76501465	116.47000122
491.72000122	116.55999756
491.67498779	116.65000153
491.63000488	116.73999786
491.58499146	116.83000183
491.54000854	116.91999817
491.49499512	117.01000214
491.45001221	117.09999847
491.40499878	117.19000244
491.35998535	117.27999878
491.31500244	117.37000275
491.26998901	117.45999908
491.22500610	117.55000305
491.17999268	117.63999939
491.13500977	117.73000336
491.08999634	117.81999969
491.04501343	117.91000366
491.00000000	118.00000000
490.95498657	118.08999634
490.91000366	118.18000031
490.86499023	118.26999664
490.82000732	118.36000061
490.77499390	118.44999695
490.73001099	118.54000092
490.68499756	118.62999725
490.64001465	118.72000122
490.59500122	118.80999756
490.54998779	118.90000153
490.50500488	118.98999786
490.45999146	119.08000183
490.41500854	119.16999817
490.36999512	119.26000214
490.32501221	119.34999847
490.27999878	119.44000244
490.23498535	119.52999878
490.19000244	119.62000275
490.14498901	119.70999908
490.10000610	119.80000305
490.05499268	119.88999939
490.01000977	119.98000336
489.96499634	120.06999969
